record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240326-224027,15.54,4.91,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000813,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-001841,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-003354,15.75,3.89,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_5_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,seeds_list
20240327-000806,29.86,26.69,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codebert-base_10_0.7,microsoft/codebert-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010433,37.83,36.45,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_codet5p-110m-embedding_10_0.7,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-010048,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-085940,35.38,35.08,0,../codecomplex_java,10,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_10_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,seeds_list
20240327-100341,29.65,26.42,0,../codecomplex_java,5,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,codecomplex_java_unixcoder-base_5_0.7,microsoft/unixcoder-base,microsoft/unixcoder-base,[0]
20240328-054554,22.82,5.31,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_0.0001_0.7_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-064055,22.82,5.31,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_unixcoder-base_0.0005_0.7_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-070002,22.82,5.31,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_unixcoder-base_0.0005_0.7_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-073517,22.82,5.31,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_0.0005_0.7_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-082639,14.09,12.43,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-084350,14.09,12.43,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_1e-05_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-090550,14.09,12.43,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_1e-05_0.7_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-093244,16.11,13.74,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0001_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-094527,16.11,13.74,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0001_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-100301,15.44,13.51,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0001_0.7_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-103739,13.87,11.31,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0005_0.7_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-105408,13.20,10.73,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0005_0.7_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-112413,13.20,10.73,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.7,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0005_0.7_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-115908,14.32,12.39,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codebert-base_1e-05_0.8_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-121546,14.32,12.39,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codebert-base_1e-05_0.8_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-123706,14.32,12.39,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codebert-base_1e-05_0.8_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-130309,22.60,7.52,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codebert-base_0.0001_0.8_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-131026,22.60,7.52,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codebert-base_0.0001_0.8_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-133355,22.60,7.52,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codebert-base_0.0001_0.8_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-141338,19.02,10.04,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codebert-base_0.0005_0.8_10_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-142241,19.02,10.04,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codebert-base_0.0005_0.8_20_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-143631,19.02,10.04,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codebert-base_0.0005_0.8_30_java_extended_data,microsoft/codebert-base,microsoft/codebert-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-145507,25.28,15.22,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_unixcoder-base_1e-05_0.8_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-150516,25.28,15.22,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_unixcoder-base_1e-05_0.8_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-152004,27.29,22.33,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_1e-05_0.8_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-172356,18.79,15.06,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_unixcoder-base_0.0001_0.8_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-174038,18.79,15.06,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_unixcoder-base_0.0001_0.8_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-181333,18.79,15.06,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_0.0001_0.8_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-190247,21.48,5.87,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_unixcoder-base_0.0005_0.8_10_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-191954,21.48,5.87,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_unixcoder-base_0.0005_0.8_20_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-195304,21.48,5.87,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_unixcoder-base_0.0005_0.8_30_java_extended_data,microsoft/unixcoder-base,microsoft/unixcoder-base,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-204219,14.09,12.43,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_1e-05_0.8_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-205933,14.09,12.43,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_1e-05_0.8_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-212135,14.09,12.43,0,../data/problem_based_split/java_extended_data,1,7,1e-05,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_1e-05_0.8_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-214837,16.11,13.74,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0001_0.8_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-220124,16.11,13.74,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,20,100000,100,1_codet5p-110m-embedding_0.0001_0.8_20_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-221903,15.44,13.51,0,../data/problem_based_split/java_extended_data,1,7,0.0001,1,0.8,True,1,False,True,0.9,False,0.9,25,30,100000,100,1_codet5p-110m-embedding_0.0001_0.8_30_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
20240328-225346,13.87,11.31,0,../data/problem_based_split/java_extended_data,1,7,0.0005,1,0.8,True,1,False,True,0.9,False,0.9,25,10,100000,100,1_codet5p-110m-embedding_0.0005_0.8_10_java_extended_data,Salesforce/codet5p-110m-embedding,Salesforce/codet5p-110m-embedding,hard,[0]
record_time,Mean_std_acc,Mean_std_f1,device_idx,dataset,n_labeled_per_class,bs,lr,weight_u_loss,psl_threshold_h,adaptive_threshold,num_nets,cross_labeling,weight_disagreement,disagree_weight,ema_mode,ema_momentum,val_interval,early_stop_tolerance,max_step,max_epoch,save_name,token,net_arch,labeling_mode,seeds_list
